name,brand,reviews.text,reviews.rating,review_label
OnePlus Nord 2,OnePlus,Great value for the price.,4,real
OnePlus Nord 2,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 2,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 2,OnePlus,Not worth the price.,3,real
OnePlus Nord 2,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord 2,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 2,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord 2,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 2,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord 2,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 2,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 2,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord 2,OnePlus,Great value for the price.,4,real
OnePlus Nord 2,OnePlus,Great value for the price.,4,real
OnePlus Nord 2,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 2,OnePlus,Battery drains quickly during normal use.,2,real
OnePlus Nord 2,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord 2,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 2,OnePlus,Not worth the price.,2,real
OnePlus Nord 2,OnePlus,Great value for the price.,5,real
OnePlus Nord 2,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord 2,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord 2,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 2,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 2,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 2,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 2,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 2,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord 2,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 2,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord 2,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 2,OnePlus,Not worth the price.,1,real
OnePlus Nord 2,OnePlus,Not worth the price.,2,real
OnePlus Nord 2,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 2,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord 2,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 2,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord 2,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord 2,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord 2,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord 2,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 2,OnePlus,Camera quality is disappointing.,1,real
OnePlus Nord 2,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Performance drops while multitasking.,1,real
OnePlus Nord 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord 3,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 3,OnePlus,Battery drains quickly during normal use.,3,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord 3,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Performance drops while multitasking.,1,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Not worth the price.,1,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Not worth the price.,1,real
OnePlus Nord 3,OnePlus,Camera quality is disappointing.,1,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Not worth the price.,1,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Not worth the price.,2,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Battery drains quickly during normal use.,2,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord 3,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord 3,OnePlus,Not worth the price.,3,real
OnePlus Nord 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord 3,OnePlus,Not worth the price.,3,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord 3,OnePlus,Not worth the price.,3,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord 3,OnePlus,Performance drops while multitasking.,2,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,4,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Not worth the price.,2,real
OnePlus Nord 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord 3,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Not worth the price.,1,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Not worth the price.,2,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Not worth the price.,1,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE,OnePlus,Battery drains quickly during normal use.,3,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Camera quality is disappointing.,1,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Not worth the price.,1,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Great value for the price.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Performance drops while multitasking.,1,real
OnePlus Nord CE,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,2,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,2,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 3,OnePlus,Not worth the price.,3,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,2,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 3,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,2,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,2,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,3,real
OnePlus Nord CE 3,OnePlus,Not worth the price.,2,real
OnePlus Nord CE 3,OnePlus,Not worth the price.,2,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,4,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,1,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Not worth the price.,3,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,1,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,2,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,3,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,2,real
OnePlus Nord CE 3,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,2,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,2,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,2,real
OnePlus Nord CE 3,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 3,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 3,OnePlus,Great value for the price.,4,real
OnePlus Nord CE 3,OnePlus,Great value for the price.,5,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,2,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,3,real
OnePlus Nord CE 3,OnePlus,Battery drains quickly during normal use.,1,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,1,real
OnePlus Nord CE 3,OnePlus,Camera quality is disappointing.,1,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,3,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 3,OnePlus,Phone overheats during gaming.,1,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 3,OnePlus,Amazing camera quality and strong battery life.,4,real
OnePlus Nord CE 3,OnePlus,Premium design and fantastic display.,5,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,5,real
OnePlus Nord CE 3,OnePlus,Performance drops while multitasking.,1,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,5,real
OnePlus Nord CE 3,OnePlus,Not worth the price.,2,real
OnePlus Nord CE 3,OnePlus,Very fast phone and perfect for gaming.,4,real
OnePlus Nord CE 3,OnePlus,Battery easily lasts a full day.,4,real
OnePlus Nord CE 3,OnePlus,Not worth the price.,3,real
OnePlus Nord CE 3,OnePlus,Software bugs appear frequently.,1,real
OnePlus Nord CE 3,OnePlus,Excellent performance and smooth UI.,5,real
OnePlus Nord CE 4,OnePlus,Amazing camera quality and strong battery life.,5,real
OnePlus Nord CE 4,OnePlus,Premium design and fantastic display.,4,real
OnePlus Nord CE 4,OnePlus,Performance drops while multitasking.,3,real
OnePlus Nord CE 4,OnePlus,Battery easily lasts a full day.,4,real
